seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
NW_913879.1	1	2	283	1329	0.907	0.907	1	2	283	1329	NA	NA	0	1	2	283	1329	0.907	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_913879.1||full	0.907	ssDNA
NW_913777.1	1	2	3	1308	0.973	0.973	1	2	3	1308	NA	NA	0	1	2	3	1308	0.973	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_913777.1||full	0.973	ssDNA
NW_913740.1	1	2	32	1317	0.907	0.907	1	2	32	1317	NA	NA	0	1	2	32	1317	0.907	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_913740.1||full	0.907	ssDNA
NW_913615.1	1	2	2	1183	0.893	0.893	1	2	2	1183	NA	NA	0	1	2	2	1183	0.893	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_913615.1||full	0.893	ssDNA
NW_913580.1	1	3	45	1071	0.893	0.893	1	3	45	1071	NA	NA	0	1	3	45	1071	0.893	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	NW_913580.1||full	0.893	ssDNA
NW_913293.1	1	3	3	1277	0.953	0.953	1	3	3	1277	NA	NA	0	1	3	3	1277	0.953	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	NW_913293.1||full	0.953	ssDNA
NW_913267.1	1	2	2	1264	0.96	0.96	1	2	2	1264	NA	NA	0	1	2	2	1264	0.96	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_913267.1||full	0.96	ssDNA
NW_912836.1	1	2	1	1072	1.0	1.0	1	2	1	1072	NA	NA	0	1	2	1	1072	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_912836.1||full	1.0	ssDNA
NW_912581.1	1	2	25	1219	1.0	1.0	1	2	25	1219	NA	NA	0	1	2	25	1219	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_912581.1||full	1.0	ssDNA
NW_912579.1	1	2	1	1116	0.967	0.967	1	2	1	1116	NA	NA	0	1	2	1	1116	0.967	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_912579.1||full	0.967	ssDNA
NW_912508.1	1	2	3	1124	0.96	0.96	1	2	3	1124	NA	NA	0	1	2	3	1124	0.96	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_912508.1||full	0.96	ssDNA
NW_912374.1	1	2	50	1207	1.0	1.0	1	2	50	1207	NA	NA	0	1	2	50	1207	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_912374.1||full	1.0	ssDNA
NW_911663.1	1	2	1	942	1.0	1.0	1	2	1	942	NA	NA	0	1	2	1	942	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_911663.1||full	1.0	ssDNA
NW_911645.1	1	2	1	1138	1.0	1.0	1	2	1	1138	NA	NA	0	1	2	1	1138	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_911645.1||full	1.0	ssDNA
NW_911461.1	1	2	1	937	0.927	0.927	1	2	1	937	NA	NA	0	1	2	1	937	0.927	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_911461.1||full	0.927	ssDNA
NW_911052.1	1	2	2	899	0.98	0.98	1	2	2	899	NA	NA	0	1	2	2	899	0.98	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_911052.1||full	0.98	ssDNA
NW_910897.1	1	2	2	1079	0.967	0.967	1	2	2	1079	NA	NA	0	1	2	2	1079	0.967	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_910897.1||full	0.967	ssDNA
NW_910804.1	1	2	9	1115	0.947	0.947	1	2	9	1115	NA	NA	0	1	2	9	1115	0.947	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_910804.1||full	0.947	ssDNA
NW_910773.1	1	2	35	1114	0.9	0.9	1	2	35	1114	NA	NA	0	1	2	35	1114	0.9	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_910773.1||full	0.9	ssDNA
NW_910670.1	1	3	2	1109	0.66	0.66	1	3	2	1109	NA	NA	0	1	3	2	1109	0.66	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	NW_910670.1||full	0.66	ssDNA
NW_909763.1	1	2	3	957	1.0	1.0	1	2	3	957	NA	NA	0	1	2	3	957	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_909763.1||full	1.0	ssDNA
NW_909560.1	1	2	29	1065	0.993	0.993	1	2	29	1065	NA	NA	0	1	2	29	1065	0.993	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_909560.1||full	0.993	ssDNA
NW_909133.1	1	2	1	970	0.96	0.96	1	2	1	970	NA	NA	0	1	2	1	970	0.96	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_909133.1||full	0.96	ssDNA
NW_907325.1	1	2	1	655	0.98	0.98	1	2	1	655	NA	NA	0	1	2	1	655	0.98	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_907325.1||full	0.98	ssDNA
NW_907299.1	1	2	2	909	0.96	0.96	1	2	2	909	NA	NA	0	1	2	2	909	0.96	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_907299.1||full	0.96	ssDNA
NW_905806.1	1	3	1	977	0.787	0.787	1	3	1	977	NA	NA	0	1	3	1	977	0.787	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	NW_905806.1||full	0.787	dsDNAphage
NW_905405.1	1	2	2	950	1.0	1.0	1	2	2	950	NA	NA	0	1	2	2	950	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_905405.1||full	1.0	ssDNA
NW_905184.1	1	2	3	960	0.96	0.96	1	2	3	960	NA	NA	0	1	2	3	960	0.96	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_905184.1||full	0.96	ssDNA
NW_905001.1	1	2	141	964	0.92	0.92	1	2	141	964	NA	NA	0	1	2	141	964	0.92	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_905001.1||full	0.92	ssDNA
NW_904714.1	1	3	2	962	0.66	0.66	1	3	2	962	NA	NA	0	1	3	2	962	0.66	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	NW_904714.1||full	0.66	ssDNA
NW_904588.1	1	2	414	959	0.98	0.98	1	2	414	959	NA	NA	0	1	2	414	959	0.98	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_904588.1||full	0.98	ssDNA
NW_904162.1	1	2	23	955	0.8	0.8	1	2	23	955	NA	NA	0	1	2	23	955	0.8	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_904162.1||full	0.8	ssDNA
NW_903999.1	1	3	2	951	0.633	0.633	1	3	2	951	NA	NA	0	1	3	2	951	0.633	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	NW_903999.1||full	0.633	ssDNA
NW_902879.1	1	3	1	936	0.987	0.987	1	3	1	936	NA	NA	0	1	3	1	936	0.987	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	NW_902879.1||full	0.987	ssDNA
NW_902244.1	1	2	1	698	0.967	0.967	1	2	1	698	NA	NA	0	1	2	1	698	0.967	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_902244.1||full	0.967	ssDNA
NW_901492.1	1	2	24	919	1.0	1.0	1	2	24	919	NA	NA	0	1	2	24	919	1.0	0.0	0.0	0.0	100.0	0.0	0.0	1	dsDNAphage	linear	NW_901492.1||full	1.0	dsDNAphage
NW_900794.1	1	2	343	909	0.96	0.96	1	2	343	909	NA	NA	0	1	2	343	909	0.96	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_900794.1||full	0.96	ssDNA
NW_897964.1	1	2	1	803	0.527	0.527	1	2	1	803	NA	NA	0	1	2	1	803	0.527	0.0	0.0	0.0	50.0	50.0	0.0	0	dsDNAphage	linear	NW_897964.1||full	0.527	dsDNAphage
NW_897426.1	1	2	3	828	0.947	0.947	1	2	3	828	NA	NA	0	1	2	3	828	0.947	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_897426.1||full	0.947	ssDNA
NW_897360.1	1	2	39	858	0.973	0.973	1	2	39	858	NA	NA	0	1	2	39	858	0.973	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_897360.1||full	0.973	ssDNA
NW_895315.1	1	2	11	821	0.993	0.993	1	2	11	821	NA	NA	0	1	2	11	821	0.993	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_895315.1||full	0.993	ssDNA
NW_894750.1	1	2	68	808	0.98	0.98	1	2	68	808	NA	NA	0	1	2	68	808	0.98	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_894750.1||full	0.98	ssDNA
NW_894304.1	1	2	1	779	0.967	0.967	1	2	1	779	NA	NA	0	1	2	1	779	0.967	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_894304.1||full	0.967	ssDNA
NW_893835.1	1	2	52	778	0.873	0.873	1	2	52	778	NA	NA	0	1	2	52	778	0.873	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_893835.1||full	0.873	ssDNA
NW_893304.1	1	2	1	636	0.733	0.733	1	2	1	636	NA	NA	0	1	2	1	636	0.733	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_893304.1||full	0.733	ssDNA
NW_893102.1	1	2	2	708	0.74	0.74	1	2	2	708	NA	NA	0	1	2	2	708	0.74	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_893102.1||full	0.74	ssDNA
NW_892352.1	1	2	1	698	1.0	1.0	1	2	1	698	NA	NA	0	1	2	1	698	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NW_892352.1||full	1.0	ssDNA
NW_001849073.1	1	16	1	9537	0.933	0.933	1	16	1	9537	NA	NA	0	1	16	1	9537	0.933	0.0	0.0	0.0	12.5	0.0	87.5	0	dsDNAphage	linear	NW_001849073.1||full	0.933	dsDNAphage
NW_001848995.1	1	2	169	4561	0.927	0.927	1	2	169	4561	NA	NA	0	1	2	169	4561	0.927	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	NW_001848995.1||full	0.927	ssDNA
NW_001848970.1	1	3	2	3131	0.96	0.96	1	3	2	3131	NA	NA	0	1	3	2	3131	0.96	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	NW_001848970.1||full	0.96	ssDNA
NW_001848942.1	1	3	3	2388	1.0	1.0	1	3	3	2388	NA	NA	0	1	3	3	2388	1.0	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	NW_001848942.1||full	1.0	ssDNA
